cluster	type	A_w	B_w	S_w	A_np	A_lnl	S_np	S_lnl		delta_np	delta_lnl	P
10003	Tmi-VS-All	0.04316	0.04001	0.15294	9	-1366.246710	10	-1365.305123	1	1.8831739999996	0.169973840
10003	TmiTsi-VS-All	0.04316	0.04488	0.03145	9	-1366.246710	10	-1366.155761	1	0.181897999999819	0.669747178
10003	Tsi-VS-All	0.04316	0.03942	0.30993	9	-1366.246710	10	-1364.502698	1	3.48802399999977	0.061814328
10005	Tmi-VS-All	0.19889	0.18236	0.38248	9	-1158.932021	10	-1158.077023	1	1.70999600000005	0.190985890
10005	TmiTsi-VS-All	0.19889	0.15027	0.47693	9	-1158.932021	10	-1155.385880	1	7.09228200000007	0.007741661
10005	Tsi-VS-All	0.19889	0.18610	1.82461	9	-1158.932021	10	-1158.066393	1	1.73125600000003	0.188250574
10007	Tmi-VS-All	0.14987	0.14765	0.19228	9	-1683.048991	10	-1683.002087	1	0.0938079999996262	0.759390768
10007	TmiTsi-VS-All	0.14987	0.12755	3.36551	9	-1683.048991	10	-1680.986766	1	4.1244499999998	0.042267758
10007	Tsi-VS-All	0.14987	0.14637	0.20465	9	-1683.048991	10	-1682.909351	1	0.279279999999744	0.597173519
10008	Tmi-VS-All	0.16405	0.16311	0.18152	9	-2649.207716	10	-2649.188932	1	0.0375679999997374	0.846313175
10008	TmiTsi-VS-All	0.16405	0.14962	0.25729	9	-2649.207716	10	-2648.231130	1	1.95317199999954	0.162245447
10008	Tsi-VS-All	0.16405	0.15569	0.59640	9	-2649.207716	10	-2647.702627	1	3.01017799999954	0.082743205
10009	Tmi-VS-All	0.10783	0.10556	0.16986	9	-3824.279828	10	-3823.911712	1	0.7362320000002	0.390870583
10009	TmiTsi-VS-All	0.10783	0.10626	0.11637	9	-3824.279828	10	-3824.241434	1	0.0767880000003061	0.781698348
10009	Tsi-VS-All	0.10783	0.10434	0.20729	9	-3824.279828	10	-3823.405597	1	1.74846200000047	0.186070197
1001	Tmi-VS-All	0.07654	0.07205	0.21388	9	-8483.653738	10	-8478.173003	1	10.961470000002	0.000930260
1001	TmiTsi-VS-All	0.07654	0.07552	0.08218	9	-8483.653738	10	-8483.587452	1	0.132572000002256	0.715780066
1001	Tsi-VS-All	0.07654	0.07217	0.46833	9	-8483.653738	10	-8475.623253	1	16.0609700000023	0.000061335
10010	Tmi-VS-All	0.14025	0.14320	0.07540	9	-4153.569874	10	-4153.046738	1	1.04627199999959	0.306367244
10010	TmiTsi-VS-All	0.14025	0.17559	0.04558	9	-4153.569874	10	-4145.069623	1	17.000501999999	0.000037370
10010	Tsi-VS-All	0.14025	0.14515	0.06341	9	-4153.569874	10	-4152.599922	1	1.93990399999893	0.163678958
10014	Tmi-VS-All	0.10438	0.10102	0.20694	9	-5879.826407	10	-5878.344111	1	2.96459199999845	0.085105926
10014	TmiTsi-VS-All	0.10438	0.11199	0.07235	9	-5879.826407	10	-5878.371573	1	2.90966799999842	0.088050000
10014	Tsi-VS-All	0.10438	0.10539	0.07736	9	-5879.826407	10	-5879.660354	1	0.33210599999984	0.564421623
10016	Tmi-VS-All	0.18094	0.18015	0.20010	9	-3181.736318	10	-3181.718481	1	0.0356740000006539	0.850190302
10016	TmiTsi-VS-All	0.18094	0.14352	0.96145	9	-3181.736318	10	-3173.631240	1	16.2101560000001	0.000056689
10016	Tsi-VS-All	0.18094	0.17916	0.22477	9	-3181.736318	10	-3181.659670	1	0.15329600000041	0.695405274
10020	Tmi-VS-All	0.17291	0.17151	0.19684	9	-4184.873455	10	-4184.824915	1	0.0970799999995506	0.755362293
10020	TmiTsi-VS-All	0.17291	0.16693	0.22779	9	-4184.873455	10	-4184.534392	1	0.678126000000702	0.410232777
10020	Tsi-VS-All	0.17291	0.16006	0.50172	9	-4184.873455	10	-4181.018973	1	7.70896399999947	0.005494728
10024	Tmi-VS-All	0.06360	0.05966	0.17806	9	-3311.800798	10	-3310.022280	1	3.55703600000015	0.059293527
10024	TmiTsi-VS-All	0.06360	0.06494	0.05788	9	-3311.800798	10	-3311.747707	1	0.106182000000445	0.744533461
10024	Tsi-VS-All	0.06360	0.06106	0.11908	9	-3311.800798	10	-3311.123856	1	1.35388400000011	0.244600257
10025	Tmi-VS-All	0.03922	0.03818	0.06805	9	-3314.964742	10	-3314.630972	1	0.667540000000372	0.413910592
10025	TmiTsi-VS-All	0.03922	0.04000	0.03432	9	-3314.964742	10	-3314.922300	1	0.0848839999998745	0.770784730
10025	Tsi-VS-All	0.03922	0.03967	0.00010	9	-3314.964742	10	-3314.539323	1	0.850838000000294	0.356315380
10027	Tmi-VS-All	0.06017	0.05192	0.43185	9	-970.532088	10	-967.976244	1	5.11168800000019	0.023765187
10027	TmiTsi-VS-All	0.06017	0.06514	0.03570	9	-970.532088	10	-970.237536	1	0.589104000000134	0.442765806
10027	Tsi-VS-All	0.06017	0.05354	11.21400	9	-970.532088	10	-967.655372	1	5.75343199999998	0.016456477
10029	Tmi-VS-All	0.04829	0.04593	0.13917	9	-5010.216216	10	-5007.880552	1	4.67132800000036	0.030670203
10029	TmiTsi-VS-All	0.04829	0.04656	0.05789	9	-5010.216216	10	-5009.985762	1	0.460907999999108	0.497199924
10029	Tsi-VS-All	0.04829	0.04557	0.16013	9	-5010.216216	10	-5007.215477	1	6.00147800000013	0.014293899
10030	Tmi-VS-All	0.10154	0.09309	0.26263	9	-1593.699728	10	-1592.298337	1	2.80278200000021	0.094100903
10030	TmiTsi-VS-All	0.10154	0.11725	0.04805	9	-1593.699728	10	-1592.252558	1	2.89434000000028	0.088891176
10030	Tsi-VS-All	0.10154	0.10064	0.15915	9	-1593.699728	10	-1593.656538	1	0.0863800000001902	0.768830691
10038	Tmi-VS-All	0.14495	0.14521	0.13850	9	-2098.829733	10	-2098.828097	1	0.00327199999992445	0.954384764
10038	TmiTsi-VS-All	0.14495	0.12350	0.26251	9	-2098.829733	10	-2097.215610	1	3.22824599999967	0.072378172
10038	Tsi-VS-All	0.14495	0.14063	0.32505	9	-2098.829733	10	-2098.379063	1	0.901340000000346	0.342422662
10039	Tmi-VS-All	0.11740	0.11520	0.15484	9	-7678.901102	10	-7678.468451	1	0.865302000000156	0.352259206
10039	TmiTsi-VS-All	0.11740	0.11582	0.12482	9	-7678.901102	10	-7678.841446	1	0.119311999998899	0.729781882
10039	Tsi-VS-All	0.11740	0.11645	0.14111	9	-7678.901102	10	-7678.795079	1	0.212045999998736	0.645168475
1004	Tmi-VS-All	0.10079	0.09694	0.20854	9	-4448.360438	10	-4446.767003	1	3.18686999999954	0.074232018
1004	TmiTsi-VS-All	0.10079	0.09700	0.12420	9	-4448.360438	10	-4448.013869	1	0.693137999998726	0.405099077
1004	Tsi-VS-All	0.10079	0.09584	0.74795	9	-4448.360438	10	-4443.913812	1	8.89325199999985	0.002862265
10043	Tmi-VS-All	0.11836	0.11546	0.17964	9	-3655.708218	10	-3655.266465	1	0.883506000000125	0.347243209
10043	TmiTsi-VS-All	0.11836	0.12347	0.08640	9	-3655.708218	10	-3655.343043	1	0.730350000000726	0.392769763
10043	Tsi-VS-All	0.11836	0.11031	0.76632	9	-3655.708218	10	-3651.368776	1	8.67888400000083	0.003219181
10047	Tmi-VS-All	0.05567	0.05110	0.19330	9	-3465.615994	10	-3462.489827	1	6.25233399999979	0.012402977
10047	TmiTsi-VS-All	0.05567	0.05369	0.06976	9	-3465.615994	10	-3465.439555	1	0.352877999999691	0.552488468
10047	Tsi-VS-All	0.05567	0.05342	0.13836	9	-3465.615994	10	-3464.637803	1	1.95638199999939	0.161900786
1005	Tmi-VS-All	0.12328	0.12281	0.13141	9	-3010.493838	10	-3010.487194	1	0.0132880000001023	0.908228273
1005	TmiTsi-VS-All	0.12328	0.11600	0.18113	9	-3010.493838	10	-3010.044892	1	0.897891999999956	0.343347573
1005	Tsi-VS-All	0.12328	0.11753	0.31286	9	-3010.493838	10	-3009.215972	1	2.55573199999981	0.109894906
10052	Tmi-VS-All	0.11040	0.09846	0.43035	9	-4843.212860	10	-4835.261415	1	15.9028899999994	0.000066677
10052	TmiTsi-VS-All	0.11040	0.11993	0.07279	9	-4843.212860	10	-4841.460795	1	3.50412999999935	0.061215991
10052	Tsi-VS-All	0.11040	0.10476	0.33196	9	-4843.212860	10	-4840.517596	1	5.3905279999999	0.020246344
10054	Tmi-VS-All	0.07521	0.06657	0.38014	9	-3150.514703	10	-3145.089083	1	10.85124	0.000987296
10054	TmiTsi-VS-All	0.07521	0.08007	0.05731	9	-3150.514703	10	-3150.161950	1	0.705505999999332	0.400939760
10054	Tsi-VS-All	0.07521	0.07517	0.07610	9	-3150.514703	10	-3150.514565	1	0.000275999999757914	0.986745156
10055	Tmi-VS-All	0.02709	0.02698	0.03033	9	-1986.059174	10	-1986.053810	1	0.0107279999997445	0.917505788
10055	TmiTsi-VS-All	0.02709	0.02955	0.00705	9	-1986.059174	10	-1984.811243	1	2.49586199999976	0.114145866
10055	Tsi-VS-All	0.02709	0.02560	0.10938	9	-1986.059174	10	-1985.010771	1	2.09680600000002	0.147607205
10056	Tmi-VS-All	0.02320	0.01987	0.12954	9	-2844.672540	10	-2838.902746	1	11.5395879999996	0.000681297
10056	TmiTsi-VS-All	0.02320	0.02456	0.01700	9	-2844.672540	10	-2844.351460	1	0.642160000000331	0.422929711
10056	Tsi-VS-All	0.02320	0.02312	0.02627	9	-2844.672540	10	-2844.667213	1	0.010653999999704	0.917789783
10057	Tmi-VS-All	0.10246	0.09223	0.36597	9	-4285.662307	10	-4279.364371	1	12.5958719999999	0.000386600
10057	TmiTsi-VS-All	0.10246	0.10261	0.10175	9	-4285.662307	10	-4285.661902	1	0.000809999999546562	0.977294873
10057	Tsi-VS-All	0.10246	0.09894	0.29612	9	-4285.662307	10	-4284.350309	1	2.62399599999844	0.105259067
10058	Tmi-VS-All	0.04389	0.04224	0.12987	9	-6009.585085	10	-6007.443657	1	4.28285599999981	0.038498609
10058	TmiTsi-VS-All	0.04389	0.04230	0.05379	9	-6009.585085	10	-6009.292049	1	0.586072000000058	0.443942084
10058	Tsi-VS-All	0.04389	0.04185	0.14542	9	-6009.585085	10	-6006.631675	1	5.90682000000015	0.015082374
1006	Tmi-VS-All	0.07979	0.07078	999.00000	9	-1727.555686	10	-1720.628136	1	13.8550999999998	0.000197460
1006	TmiTsi-VS-All	0.07979	0.09068	0.04012	9	-1727.555686	10	-1726.312007	1	2.48735799999986	0.114764235
1006	Tsi-VS-All	0.07979	0.07696	0.17468	9	-1727.555686	10	-1727.045730	1	1.01991199999975	0.312539884
10064	Tmi-VS-All	0.01660	0.01415	0.10554	9	-1029.080442	10	-1028.103135	1	1.95461399999976	0.162090515
10064	TmiTsi-VS-All	0.01660	0.01905	0.00010	9	-1029.080442	10	-1027.883315	1	2.39425399999982	0.121781835
10064	Tsi-VS-All	0.01660	0.01171	0.75263	9	-1029.080442	10	-1022.719392	1	12.7221	0.000361360
10068	Tmi-VS-All	0.03326	0.03124	0.07429	9	-5911.797416	10	-5909.586430	1	4.4219720000001	0.035479011
10068	TmiTsi-VS-All	0.03326	0.02942	0.05614	9	-5911.797416	10	-5909.455061	1	4.68471000000136	0.030432200
10068	Tsi-VS-All	0.03326	0.03100	0.21818	9	-5911.797416	10	-5907.182061	1	9.23070999999982	0.002379893
10069	Tmi-VS-All	0.04513	0.04071	0.16941	9	-4573.605308	10	-4568.759755	1	9.69110600000022	0.001851621
10069	TmiTsi-VS-All	0.04513	0.03597	0.11213	9	-4573.605308	10	-4567.554130	1	12.1023559999994	0.000503582
10069	Tsi-VS-All	0.04513	0.04389	0.09497	9	-4573.605308	10	-4573.007163	1	1.19628999999986	0.274064451
10070	Tmi-VS-All	0.05225	0.05354	0.01814	9	-3227.681254	10	-3227.237373	1	0.887762000000293	0.346084506
10070	TmiTsi-VS-All	0.05225	0.05483	0.04147	9	-3227.681254	10	-3227.430079	1	0.502349999999751	0.478469369
10070	Tsi-VS-All	0.05225	0.04972	0.17362	9	-3227.681254	10	-3226.172018	1	3.01847199999975	0.082320997
10072	Tmi-VS-All	0.03191	0.02994	0.12635	9	-5401.893204	10	-5398.845237	1	6.09593399999903	0.013549329
10072	TmiTsi-VS-All	0.03191	0.03110	0.03605	9	-5401.893204	10	-5401.801463	1	0.183482000000367	0.668397785
10072	Tsi-VS-All	0.03191	0.03045	0.09782	9	-5401.893204	10	-5400.067231	1	3.65194599999995	0.056003741
10073	Tmi-VS-All	0.09959	0.09525	0.36192	9	-3343.522702	10	-3341.276239	1	4.49292600000081	0.034035376
10073	TmiTsi-VS-All	0.09959	0.09320	0.13546	9	-3343.522702	10	-3342.904598	1	1.23620800000026	0.266203118
10073	Tsi-VS-All	0.09959	0.09473	0.65813	9	-3343.522702	10	-3340.717905	1	5.60959400000047	0.017862401
10075	Tmi-VS-All	0.14875	0.15383	0.00010	9	-911.739513	10	-911.052733	1	1.37356	0.241201167
10075	TmiTsi-VS-All	0.14875	0.13524	0.23304	9	-911.739513	10	-911.462514	1	0.553997999999865	0.456688699
10075	Tsi-VS-All	0.14875	0.15033	0.12368	9	-911.739513	10	-911.717621	1	0.0437839999999596	0.834255996
10077	Tmi-VS-All	0.06216	0.05968	0.14938	9	-6192.275237	10	-6189.950263	1	4.64994800000022	0.031054488
10077	TmiTsi-VS-All	0.06216	0.06311	0.05825	9	-6192.275237	10	-6192.222706	1	0.105062000000544	0.745837580
10077	Tsi-VS-All	0.06216	0.06095	0.23573	9	-6192.275237	10	-6191.021986	1	2.50650200000018	0.113377346
10078	Tmi-VS-All	0.08899	0.08680	0.11273	9	-4042.274708	10	-4042.018494	1	0.512428	0.474089678
10078	TmiTsi-VS-All	0.08899	0.08736	0.09823	9	-4042.274708	10	-4042.217783	1	0.113849999999729	0.735802830
10078	Tsi-VS-All	0.08899	0.08534	0.22507	9	-4042.274708	10	-4041.037824	1	2.47376799999984	0.115760120
10079	Tmi-VS-All	0.08574	0.08229	0.15435	9	-8396.051746	10	-8393.851733	1	4.40002599999934	0.035938383
10079	TmiTsi-VS-All	0.08574	0.08572	0.08586	9	-8396.051746	10	-8396.051725	1	4.19999996665865e-05	0.994829153
10079	Tsi-VS-All	0.08574	0.08236	0.38940	9	-8396.051746	10	-8392.343823	1	7.41584599999987	0.006465191
10082	Tmi-VS-All	0.05445	0.05128	0.29370	9	-7462.583300	10	-7455.966491	1	13.2336180000002	0.000274973
10082	TmiTsi-VS-All	0.05445	0.05512	0.05160	9	-7462.583300	10	-7462.545850	1	0.0748999999996158	0.784331591
10082	Tsi-VS-All	0.05445	0.05283	0.13198	9	-7462.583300	10	-7460.812157	1	3.54228599999988	0.059822960
10083	Tmi-VS-All	0.16626	0.16411	0.21436	9	-12154.751228	10	-12154.243227	1	1.01600199999666	0.313469227
10083	TmiTsi-VS-All	0.16626	0.16851	0.15702	9	-12154.751228	10	-12154.653465	1	0.195525999999518	0.658356628
10083	Tsi-VS-All	0.16626	0.16719	0.13688	9	-12154.751228	10	-12154.630954	1	0.240547999997943	0.623810600
10084	Tmi-VS-All	0.10736	0.09536	0.44066	9	-3319.550391	10	-3313.549782	1	12.0012180000003	0.000531658
10084	TmiTsi-VS-All	0.10736	0.11138	0.08966	9	-3319.550391	10	-3319.381291	1	0.338200000000143	0.560870063
10084	Tsi-VS-All	0.10736	0.10328	0.61434	9	-3319.550391	10	-3317.778365	1	3.54405200000019	0.059759308
10085	Tmi-VS-All	0.07634	0.07416	0.12169	9	-8984.334778	10	-8983.092293	1	2.48497000000134	0.114938543
10085	TmiTsi-VS-All	0.07634	0.07178	0.10445	9	-8984.334778	10	-8983.028720	1	2.61211600000024	0.106050174
10085	Tsi-VS-All	0.07634	0.07509	0.15981	9	-8984.334778	10	-8983.558116	1	1.55332400000043	0.212645399
10086	Tmi-VS-All	0.06452	0.06170	0.11642	9	-1911.897184	10	-1911.452656	1	0.889055999999982	0.345733251
10086	TmiTsi-VS-All	0.06452	0.05758	0.14184	9	-1911.897184	10	-1910.861509	1	2.07134999999971	0.150088618
10086	Tsi-VS-All	0.06452	0.06531	0.04364	9	-1911.897184	10	-1911.827479	1	0.139409999999771	0.708868258
10088	Tmi-VS-All	0.17114	0.16432	0.33898	9	-2907.845393	10	-2907.139536	1	1.41171399999985	0.234772068
10088	TmiTsi-VS-All	0.17114	0.15072	0.38757	9	-2907.845393	10	-2906.427634	1	2.83551799999987	0.092201068
10088	Tsi-VS-All	0.17114	0.16390	0.38614	9	-2907.845393	10	-2906.867257	1	1.95627200000035	0.161912583
1009	Tmi-VS-All	0.03346	0.03296	0.04471	9	-4029.742904	10	-4029.630145	1	0.225518000000193	0.634867265
1009	TmiTsi-VS-All	0.03346	0.03352	0.03317	9	-4029.742904	10	-4029.742529	1	0.000750000000152795	0.978151762
1009	Tsi-VS-All	0.03346	0.03381	0.01341	9	-4029.742904	10	-4029.648230	1	0.189348000000791	0.663459826
10094	Tmi-VS-All	0.21433	0.20567	0.37170	9	-11464.107862	10	-11461.170481	1	5.8747620000031	0.015359449
10094	TmiTsi-VS-All	0.21433	0.20965	0.24614	9	-11464.107862	10	-11463.759514	1	0.696696000002703	0.403896118
10094	Tsi-VS-All	0.21433	0.21124	0.29158	9	-11464.107862	10	-11463.575567	1	1.06459000000177	0.302170642
10097	Tmi-VS-All	0.06955	0.06608	0.18010	9	-7921.068306	10	-7917.458590	1	7.21943199999987	0.007211853
10097	TmiTsi-VS-All	0.06955	0.06974	0.06864	9	-7921.068306	10	-7921.065991	1	0.00462999999945168	0.945750526
10097	Tsi-VS-All	0.06955	0.06413	0.44748	9	-7921.068306	10	-7910.648021	1	20.8405700000003	0.000004991
10098	Tmi-VS-All	0.03333	0.03085	0.08746	9	-8704.868177	10	-8700.452124	1	8.83210600000166	0.002959766
10098	TmiTsi-VS-All	0.03333	0.03403	0.03012	9	-8704.868177	10	-8704.763242	1	0.209869999998773	0.646869316
10098	Tsi-VS-All	0.03333	0.03252	0.06016	9	-8704.868177	10	-8704.127999	1	1.48035600000003	0.223718831
101	Tmi-VS-All	0.08125	0.07056	0.33187	9	-2015.225907	10	-2011.777898	1	6.89601799999991	0.008638796
101	TmiTsi-VS-All	0.08125	0.07535	0.11357	9	-2015.225907	10	-2014.844175	1	0.763464000000113	0.382246642
101	Tsi-VS-All	0.08125	0.07581	0.32540	9	-2015.225907	10	-2013.756164	1	2.93948600000022	0.086438236
1010	Tmi-VS-All	0.02965	0.02681	0.13978	9	-3514.931123	10	-3511.737304	1	6.38763799999924	0.011491784
1010	TmiTsi-VS-All	0.02965	0.03070	0.02297	9	-3514.931123	10	-3514.772018	1	0.318209999999453	0.572685360
1010	Tsi-VS-All	0.02965	0.02513	0.12780	9	-3514.931123	10	-3509.947217	1	9.96781199999987	0.001593007
10102	Tmi-VS-All	0.09789	0.09262	0.22763	9	-6418.008999	10	-6414.744223	1	6.52955199999997	0.010609668
10102	TmiTsi-VS-All	0.09789	0.09372	0.11814	9	-6418.008999	10	-6417.522449	1	0.973099999999249	0.323908263
10102	Tsi-VS-All	0.09789	0.09273	0.36250	9	-6418.008999	10	-6413.609045	1	8.79990799999905	0.003012457
10103	Tmi-VS-All	0.25658	0.25358	0.30990	9	-4271.977899	10	-4271.856677	1	0.242444000001342	0.622446475
10103	TmiTsi-VS-All	0.25658	0.24988	0.28665	9	-4271.977899	10	-4271.835217	1	0.285364000001209	0.593206821
10103	Tsi-VS-All	0.25658	0.25154	0.54317	9	-4271.977899	10	-4271.385035	1	1.18572800000038	0.276192966
10108	Tmi-VS-All	0.05828	0.05360	0.41747	9	-4339.532315	10	-4334.125041	1	10.8145480000003	0.001007056
10108	TmiTsi-VS-All	0.05828	0.06334	0.03871	9	-4339.532315	10	-4338.349258	1	2.36611400000038	0.123995373
10108	Tsi-VS-All	0.05828	0.05035	4.17280	9	-4339.532315	10	-4326.996739	1	25.0711520000004	0.000000553
10109	Tmi-VS-All	0.35546	0.34029	0.63494	9	-15444.228871	10	-15440.029067	1	8.39960799999972	0.003753019
10109	TmiTsi-VS-All	0.35546	0.35140	0.37579	9	-15444.228871	10	-15444.148356	1	0.1610299999993	0.688209986
10109	Tsi-VS-All	0.35546	0.34010	1.12171	9	-15444.228871	10	-15438.953028	1	10.5516859999989	0.001160822
10111	Tmi-VS-All	0.05409	0.04979	0.30570	9	-4235.474478	10	-4230.239854	1	10.4692479999994	0.001213781
10111	TmiTsi-VS-All	0.05409	0.05369	0.05553	9	-4235.474478	10	-4235.467567	1	0.0138220000008005	0.906410752
10111	Tsi-VS-All	0.05409	0.05037	0.22780	9	-4235.474478	10	-4231.938818	1	7.07132000000092	0.007832753
10115	Tmi-VS-All	0.14731	0.13868	0.30690	9	-4166.560166	10	-4164.373879	1	4.3725740000009	0.036521785
10115	TmiTsi-VS-All	0.14731	0.14991	0.13519	9	-4166.560166	10	-4166.497263	1	0.125806000000011	0.722820783
10115	Tsi-VS-All	0.14731	0.13915	0.43895	9	-4166.560166	10	-4163.958596	1	5.20313999999962	0.022546125
10118	Tmi-VS-All	0.16516	0.15959	0.35500	9	-4868.081760	10	-4866.660923	1	2.84167399999933	0.091848483
10118	TmiTsi-VS-All	0.16516	0.15477	0.23049	9	-4868.081760	10	-4867.183708	1	1.79610400000092	0.180184217
10118	Tsi-VS-All	0.16516	0.16830	0.09522	9	-4868.081760	10	-4867.580762	1	1.00199600000087	0.316828016
10119	Tmi-VS-All	0.06741	0.06498	0.11659	9	-2852.325652	10	-2851.834524	1	0.982256000000234	0.321642470
10119	TmiTsi-VS-All	0.06741	0.05791	0.15923	9	-2852.325652	10	-2850.369376	1	3.91255199999978	0.047926768
10119	Tsi-VS-All	0.06741	0.06499	0.14982	9	-2852.325652	10	-2851.648541	1	1.35422199999994	0.244541375
10121	Tmi-VS-All	0.10868	0.10151	0.18015	9	-2091.948601	10	-2091.402408	1	1.09238600000026	0.295943153
10121	TmiTsi-VS-All	0.10868	0.11430	0.09353	9	-2091.948601	10	-2091.834446	1	0.22831000000042	0.632779779
10121	Tsi-VS-All	0.10868	0.10636	0.14597	9	-2091.948601	10	-2091.871601	1	0.154000000000451	0.694741752
10122	Tmi-VS-All	0.08956	0.08691	0.31939	9	-3784.282493	10	-3783.333843	1	1.89730000000054	0.168380847
10122	TmiTsi-VS-All	0.08956	0.08789	0.09782	9	-3784.282493	10	-3784.244024	1	0.0769380000001547	0.781490641
10122	Tsi-VS-All	0.08956	0.08654	0.17551	9	-3784.282493	10	-3783.343990	1	1.87700600000062	0.170674826
10123	Tmi-VS-All	0.06443	0.06379	0.07464	9	-3064.969679	10	-3064.930144	1	0.0790699999997742	0.778561696
10123	TmiTsi-VS-All	0.06443	0.06790	0.04571	9	-3064.969679	10	-3064.600070	1	0.73921799999971	0.389911496
10123	Tsi-VS-All	0.06443	0.06382	0.08174	9	-3064.969679	10	-3064.916870	1	0.105617999999595	0.745189222
10125	Tmi-VS-All	0.13900	0.12727	0.64679	9	-3212.460833	10	-3209.014142	1	6.8933820000002	0.008651543
10125	TmiTsi-VS-All	0.13900	0.12552	0.23161	9	-3212.460833	10	-3211.037734	1	2.84619800000019	0.091590304
10125	Tsi-VS-All	0.13900	0.12683	0.56230	9	-3212.460833	10	-3208.931330	1	7.05900600000041	0.007886775
10127	Tmi-VS-All	0.21558	0.20719	0.41223	9	-6621.558780	10	-6619.583426	1	3.9507080000003	0.046851653
10127	TmiTsi-VS-All	0.21558	0.22029	0.19715	9	-6621.558780	10	-6621.450318	1	0.21692400000029	0.641393738
10127	Tsi-VS-All	0.21558	0.20505	1.06976	9	-6621.558780	10	-6617.995365	1	7.12683000000106	0.007593887
1013	Tmi-VS-All	0.01430	0.01240	0.06046	9	-3892.918439	10	-3888.598090	1	8.64069800000016	0.003287355
1013	TmiTsi-VS-All	0.01430	0.01348	0.01778	9	-3892.918439	10	-3892.716495	1	0.403887999999824	0.525088132
1013	Tsi-VS-All	0.01430	0.01354	999.00000	9	-3892.918439	10	-3890.527545	1	4.78178800000023	0.028762242
10132	Tmi-VS-All	0.14658	0.15109	0.07300	9	-2932.953024	10	-2932.268471	1	1.3691060000001	0.241965545
10132	TmiTsi-VS-All	0.14658	0.14060	0.17721	9	-2932.953024	10	-2932.754283	1	0.3974819999994	0.528392530
10132	Tsi-VS-All	0.14658	0.15300	0.00010	9	-2932.953024	10	-2930.577166	1	4.75171599999976	0.029269093
10133	Tmi-VS-All	0.03432	0.02555	1.90731	9	-1910.934813	10	-1898.797546	1	24.2745340000001	0.000000835
10133	TmiTsi-VS-All	0.03432	0.03149	0.05409	9	-1910.934813	10	-1910.498435	1	0.872756000000209	0.350193460
10133	Tsi-VS-All	0.03432	0.03135	0.22194	9	-1910.934813	10	-1908.680665	1	4.50829599999997	0.033730829
10134	Tmi-VS-All	0.11616	0.11085	0.24720	9	-3746.765446	10	-3745.951773	1	1.62734600000022	0.202070528
10134	TmiTsi-VS-All	0.11616	0.12880	0.07232	9	-3746.765446	10	-3745.745436	1	2.04001999999946	0.153207635
10134	Tsi-VS-All	0.11616	0.10920	0.27480	9	-3746.765446	10	-3745.294104	1	2.94268399999964	0.086267279
10136	Tmi-VS-All	0.10416	0.10571	0.06375	9	-1352.572006	10	-1352.474677	1	0.194658000000345	0.659067754
10136	TmiTsi-VS-All	0.10416	0.09318	0.21799	9	-1352.572006	10	-1351.735036	1	1.67394000000013	0.195731634
10136	Tsi-VS-All	0.10416	0.10495	0.07686	9	-1352.572006	10	-1352.538020	1	0.0679720000002817	0.794312758
10137	Tmi-VS-All	0.04118	0.03999	0.07803	9	-2533.905830	10	-2533.519700	1	0.772260000000642	0.379518810
10137	TmiTsi-VS-All	0.04118	0.04100	0.04208	9	-2533.905830	10	-2533.904657	1	0.00234600000021601	0.961369148
