cluster	type	A_w	B_w	S_w	A_np	A_lnl	S_np	S_lnl		delta_np	delta_lnl	P	fdr
10029	Tmi-VS-All	0.04829	0.04593	0.13917	9	-5010.216216	10	-5007.880552	1	4.67132800000036	0.030670203	 0.0911462586896768
10030	Tmi-VS-All	0.10154	0.09309	0.26263	9	-1593.699728	10	-1592.298337	1	2.80278200000021	0.094100903	 0.195919404245163
10038	Tmi-VS-All	0.14495	0.14521	0.13850	9	-2098.829733	10	-2098.828097	1	0.00327199999992445	0.954384764	 0.973822126111638
10039	Tmi-VS-All	0.11740	0.11520	0.15484	9	-7678.901102	10	-7678.468451	1	0.865302000000156	0.352259206	 0.486585327733625
1004	Tmi-VS-All	0.10079	0.09694	0.20854	9	-4448.360438	10	-4446.767003	1	3.18686999999954	0.074232018	 0.166960327420903
10043	Tmi-VS-All	0.11836	0.11546	0.17964	9	-3655.708218	10	-3655.266465	1	0.883506000000125	0.347243209	 0.481835572394637
10047	Tmi-VS-All	0.05567	0.05110	0.19330	9	-3465.615994	10	-3462.489827	1	6.25233399999979	0.012402977	 0.049242678915304
1005	Tmi-VS-All	0.12328	0.12281	0.13141	9	-3010.493838	10	-3010.487194	1	0.0132880000001023	0.908228273	 0.942467234743781
10052	Tmi-VS-All	0.11040	0.09846	0.43035	9	-4843.212860	10	-4835.261415	1	15.9028899999994	0.000066677	 0.00133124631380753
10054	Tmi-VS-All	0.07521	0.06657	0.38014	9	-3150.514703	10	-3145.089083	1	10.85124	0.000987296	 0.00844508204516712
10055	Tmi-VS-All	0.02709	0.02698	0.03033	9	-1986.059174	10	-1986.053810	1	0.0107279999997445	0.917505788	 0.948989458886972
10056	Tmi-VS-All	0.02320	0.01987	0.12954	9	-2844.672540	10	-2838.902746	1	11.5395879999996	0.000681297	 0.00665072298247423
10057	Tmi-VS-All	0.10246	0.09223	0.36597	9	-4285.662307	10	-4279.364371	1	12.5958719999999	0.000386600	 0.00458162127659574
10058	Tmi-VS-All	0.04389	0.04224	0.12987	9	-6009.585085	10	-6007.443657	1	4.28285599999981	0.038498609	 0.105879561028464
1006	Tmi-VS-All	0.07979	0.07078	999.00000	9	-1727.555686	10	-1720.628136	1	13.8550999999998	0.000197460	 0.00288096878274268
10064	Tmi-VS-All	0.01660	0.01415	0.10554	9	-1029.080442	10	-1028.103135	1	1.95461399999976	0.162090515	 0.283284438267811
10068	Tmi-VS-All	0.03326	0.03124	0.07429	9	-5911.797416	10	-5909.586430	1	4.4219720000001	0.035479011	 0.10088611266036
10069	Tmi-VS-All	0.04513	0.04071	0.16941	9	-4573.605308	10	-4568.759755	1	9.69110600000022	0.001851621	 0.0130008106530764
10070	Tmi-VS-All	0.05225	0.05354	0.01814	9	-3227.681254	10	-3227.237373	1	0.887762000000293	0.346084506	 0.480861949715921
10072	Tmi-VS-All	0.03191	0.02994	0.12635	9	-5401.893204	10	-5398.845237	1	6.09593399999903	0.013549329	 0.0521539009353659
10073	Tmi-VS-All	0.09959	0.09525	0.36192	9	-3343.522702	10	-3341.276239	1	4.49292600000081	0.034035376	 0.0980471479598418
10075	Tmi-VS-All	0.14875	0.15383	0.00010	9	-911.739513	10	-911.052733	1	1.37356	0.241201167	 0.372800914272727
10077	Tmi-VS-All	0.06216	0.05968	0.14938	9	-6192.275237	10	-6189.950263	1	4.64994800000022	0.031054488	 0.0920071798723404
10078	Tmi-VS-All	0.08899	0.08680	0.11273	9	-4042.274708	10	-4042.018494	1	0.512428	0.474089678	 0.602562656589585
10079	Tmi-VS-All	0.08574	0.08229	0.15435	9	-8396.051746	10	-8393.851733	1	4.40002599999934	0.035938383	 0.10167330404153
10082	Tmi-VS-All	0.05445	0.05128	0.29370	9	-7462.583300	10	-7455.966491	1	13.2336180000002	0.000274973	 0.00363983341562064
10083	Tmi-VS-All	0.16626	0.16411	0.21436	9	-12154.751228	10	-12154.243227	1	1.01600199999666	0.313469227	 0.449672734215119
10084	Tmi-VS-All	0.10736	0.09536	0.44066	9	-3319.550391	10	-3313.549782	1	12.0012180000003	0.000531658	 0.00561860446651786
10085	Tmi-VS-All	0.07634	0.07416	0.12169	9	-8984.334778	10	-8983.092293	1	2.48497000000134	0.114938543	 0.224079280145563
10086	Tmi-VS-All	0.06452	0.06170	0.11642	9	-1911.897184	10	-1911.452656	1	0.889055999999982	0.345733251	 0.480585460029213
10088	Tmi-VS-All	0.17114	0.16432	0.33898	9	-2907.845393	10	-2907.139536	1	1.41171399999985	0.234772068	 0.365574200278244
1009	Tmi-VS-All	0.03346	0.03296	0.04471	9	-4029.742904	10	-4029.630145	1	0.225518000000193	0.634867265	 0.738581773162777
10094	Tmi-VS-All	0.21433	0.20567	0.37170	9	-11464.107862	10	-11461.170481	1	5.8747620000031	0.015359449	 0.0565029613756799
10097	Tmi-VS-All	0.06955	0.06608	0.18010	9	-7921.068306	10	-7917.458590	1	7.21943199999987	0.007211853	 0.0332954832067284
10098	Tmi-VS-All	0.03333	0.03085	0.08746	9	-8704.868177	10	-8700.452124	1	8.83210600000166	0.002959766	 0.0181869073679429
101	Tmi-VS-All	0.08125	0.07056	0.33187	9	-2015.225907	10	-2011.777898	1	6.89601799999991	0.008638796	 0.0378878154558484
1010	Tmi-VS-All	0.02965	0.02681	0.13978	9	-3514.931123	10	-3511.737304	1	6.38763799999924	0.011491784	 0.046582064510274
10102	Tmi-VS-All	0.09789	0.09262	0.22763	9	-6418.008999	10	-6414.744223	1	6.52955199999997	0.010609668	 0.0438128854304405
10103	Tmi-VS-All	0.25658	0.25358	0.30990	9	-4271.977899	10	-4271.856677	1	0.242444000001342	0.622446475	 0.729268209821208
10108	Tmi-VS-All	0.05828	0.05360	0.41747	9	-4339.532315	10	-4334.125041	1	10.8145480000003	0.001007056	 0.008559976
10109	Tmi-VS-All	0.35546	0.34029	0.63494	9	-15444.228871	10	-15440.029067	1	8.39960799999972	0.003753019	 0.0216032443227964
10111	Tmi-VS-All	0.05409	0.04979	0.30570	9	-4235.474478	10	-4230.239854	1	10.4692479999994	0.001213781	 0.00970717254138513
10115	Tmi-VS-All	0.14731	0.13868	0.30690	9	-4166.560166	10	-4164.373879	1	4.3725740000009	0.036521785	 0.102557764580368
10118	Tmi-VS-All	0.16516	0.15959	0.35500	9	-4868.081760	10	-4866.660923	1	2.84167399999933	0.091848483	 0.192752970606067
10119	Tmi-VS-All	0.06741	0.06498	0.11659	9	-2852.325652	10	-2851.834524	1	0.982256000000234	0.321642470	 0.457577005473257
10121	Tmi-VS-All	0.10868	0.10151	0.18015	9	-2091.948601	10	-2091.402408	1	1.09238600000026	0.295943153	 0.430855737355012
10122	Tmi-VS-All	0.08956	0.08691	0.31939	9	-3784.282493	10	-3783.333843	1	1.89730000000054	0.168380847	 0.291278354956522
10123	Tmi-VS-All	0.06443	0.06379	0.07464	9	-3064.969679	10	-3064.930144	1	0.0790699999997742	0.778561696	 0.84913622430592
10125	Tmi-VS-All	0.13900	0.12727	0.64679	9	-3212.460833	10	-3209.014142	1	6.8933820000002	0.008651543	 0.0378878154558484
10127	Tmi-VS-All	0.21558	0.20719	0.41223	9	-6621.558780	10	-6619.583426	1	3.9507080000003	0.046851653	 0.120915318140365
1013	Tmi-VS-All	0.01430	0.01240	0.06046	9	-3892.918439	10	-3888.598090	1	8.64069800000016	0.003287355	 0.0196514927367424
10132	Tmi-VS-All	0.14658	0.15109	0.07300	9	-2932.953024	10	-2932.268471	1	1.3691060000001	0.241965545	 0.373580914007011
10133	Tmi-VS-All	0.03432	0.02555	1.90731	9	-1910.934813	10	-1898.797546	1	24.2745340000001	0.000000835	 6.2256811023622e-05
10134	Tmi-VS-All	0.11616	0.11085	0.24720	9	-3746.765446	10	-3745.951773	1	1.62734600000022	0.202070528	 0.32918597654963
10136	Tmi-VS-All	0.10416	0.10571	0.06375	9	-1352.572006	10	-1352.474677	1	0.194658000000345	0.659067754	 0.757948216377702
10137	Tmi-VS-All	0.04118	0.03999	0.07803	9	-2533.905830	10	-2533.519700	1	0.772260000000642	0.379518810	 0.513747478468906
10138	Tmi-VS-All	0.17475	0.16959	0.26623	9	-2371.995593	10	-2371.603055	1	0.785076000000117	0.375593200	 0.509851256187357
1014	Tmi-VS-All	0.23234	0.22169	0.51441	9	-10511.404753	10	-10506.823797	1	9.16191200000321	0.002471043	 0.0160152677392197
10141	Tmi-VS-All	0.01640	0.01520	0.07765	9	-1058.473120	10	-1057.872372	1	1.20149600000013	0.273022881	 0.406614290687166
10142	Tmi-VS-All	0.10043	0.10119	0.09079	9	-2413.931674	10	-2413.911557	1	0.0402340000000549	0.841023755	 0.894227061843027
10144	Tmi-VS-All	0.04971	0.04803	999.00000	9	-1318.960457	10	-1317.266749	1	3.38741600000003	0.065695832	 0.153133026903766
10145	Tmi-VS-All	0.08663	0.08277	0.22074	9	-10226.898985	10	-10222.568164	1	8.66164199999912	0.003249783	 0.0194857157265823
10146	Tmi-VS-All	0.04543	0.04338	0.10878	9	-5861.228168	10	-5859.268786	1	3.91876400000001	0.047749975	 0.122665359000271
10149	Tmi-VS-All	0.11358	0.11239	0.13994	9	-3272.954160	10	-3272.875360	1	0.157599999999547	0.691375819	 0.782529001925771
10151	Tmi-VS-All	0.16747	0.15735	0.48520	9	-16376.839432	10	-16364.296285	1	25.0862940000006	0.000000548	 4.63304642857143e-05
10152	Tmi-VS-All	0.04968	0.04860	0.07657	9	-4516.504802	10	-4516.168888	1	0.67182800000046	0.412415008	 0.544880383808009
10153	Tmi-VS-All	0.61111	0.48408	999.00000	9	-1357.193137	10	-1347.259827	1	19.8666199999998	0.000008304	 0.000303592957528958
10154	Tmi-VS-All	0.15704	0.14856	0.36640	9	-14950.957043	10	-14943.342055	1	15.2299760000024	0.000095181	 0.00169730487570621
10155	Tmi-VS-All	0.14362	0.12664	1.18769	9	-851.465191	10	-848.980797	1	4.9687879999999	0.025808727	 0.0816693119251587
10158	Tmi-VS-All	0.16110	0.15525	0.29049	9	-8407.692452	10	-8405.462886	1	4.45913199999995	0.034715134	 0.0992205263646242
10159	Tmi-VS-All	0.36778	0.33378	1.44656	9	-6895.882260	10	-6888.394176	1	14.9761680000011	0.000108878	 0.00188476376965265
10161	Tmi-VS-All	0.12201	0.12143	0.13483	9	-4787.757603	10	-4787.730585	1	0.0540359999995417	0.816183511	 0.877434339879541
10162	Tmi-VS-All	0.10740	0.09937	0.35189	9	-6422.536855	10	-6416.221309	1	12.6310920000014	0.000379383	 0.0045164991455458
10163	Tmi-VS-All	0.10599	0.10461	0.13342	9	-2668.922850	10	-2668.842400	1	0.160899999999856	0.688329257	 0.780013132423767
10167	Tmi-VS-All	0.08364	0.08054	0.17139	9	-7660.334616	10	-7658.473760	1	3.72171200000048	0.053709276	 0.132677830963504
10168	Tmi-VS-All	0.13209	0.12978	0.17432	9	-2047.217891	10	-2047.111095	1	0.213592000000062	0.643966481	 0.746172125377998
10169	Tmi-VS-All	0.07400	0.07222	0.09698	9	-4342.317367	10	-4342.026576	1	0.581581999998889	0.445692895	 0.575831085107791
1017	Tmi-VS-All	0.08511	0.07829	0.24186	9	-2784.096285	10	-2781.817351	1	4.55786799999987	0.032767840	 0.0953237102795699
10170	Tmi-VS-All	0.05526	0.05409	0.09142	9	-7830.274824	10	-7829.657030	1	1.23558799999955	0.266323051	 0.399500054344527
10171	Tmi-VS-All	0.13760	0.13020	0.89005	9	-1518.568172	10	-1517.090256	1	2.9558320000001	0.085568256	 0.183058877952575
10172	Tmi-VS-All	0.12571	0.12473	0.14343	9	-2885.437500	10	-2885.400876	1	0.073247999999694	0.786665100	 0.854823483119119
10177	Tmi-VS-All	0.05596	0.05437	0.07869	9	-2018.532032	10	-2018.394356	1	0.275352000000112	0.599763991	 0.710606260107483
10178	Tmi-VS-All	0.03593	0.03304	0.10819	9	-5324.335245	10	-5321.055859	1	6.55877200000032	0.010436837	 0.0433000738072711
10180	Tmi-VS-All	0.10867	0.09777	0.57686	9	-3533.555460	10	-3526.799410	1	13.5120999999999	0.000237030	 0.00329579599118943
10181	Tmi-VS-All	0.12123	0.11898	0.17177	9	-5722.445411	10	-5722.030735	1	0.829351999998835	0.362459972	 0.496978493320012
10183	Tmi-VS-All	0.03109	0.02663	0.09053	9	-2790.892520	10	-2787.087621	1	7.6097979999995	0.005805199	 0.0289465136024223
10184	Tmi-VS-All	0.12344	0.11180	0.41224	9	-4941.435803	10	-4934.751646	1	13.3683140000012	0.000255911	 0.00347563850429799
10185	Tmi-VS-All	0.12953	0.12111	0.38461	9	-7431.916019	10	-7425.832697	1	12.1666440000008	0.000486518	 0.00528333279587156
10186	Tmi-VS-All	0.21586	0.20178	0.60848	9	-9884.699061	10	-9877.408431	1	14.581259999999	0.000134243	 0.00219541790500864
10187	Tmi-VS-All	0.04584	0.03696	0.31373	9	-6074.305104	10	-6054.534406	1	39.5413960000005	0.000000000	 0
10188	Tmi-VS-All	0.12578	0.12319	0.18782	9	-437.447478	10	-437.404317	1	0.0863219999999956	0.768906105	 0.842486913705739
1019	Tmi-VS-All	0.01701	0.01727	0.00010	9	-481.055190	10	-481.004350	1	0.101679999999988	0.749822808	 0.828866701955638
10191	Tmi-VS-All	0.07692	0.07699	0.07584	9	-1042.456569	10	-1042.456447	1	0.000243999999838707	0.987537152	 0.993725016887272
10193	Tmi-VS-All	0.13592	0.13113	0.25474	9	-5028.170642	10	-5026.919819	1	2.50164600000062	0.113727382	 0.222575371566942
10194	Tmi-VS-All	0.18215	0.17600	0.59882	9	-3386.530501	10	-3385.032699	1	2.99560400000064	0.083490775	 0.180597567385793
10195	Tmi-VS-All	0.04746	0.04370	0.20993	9	-3718.768668	10	-3714.595375	1	8.34658600000057	0.003864127	 0.0220684068534379
10196	Tmi-VS-All	0.11428	0.09916	0.48715	9	-4119.846735	10	-4111.101509	1	17.490452	0.000028875	 0.00073302245308311
10198	Tmi-VS-All	0.07571	0.07740	0.01937	9	-5084.945699	10	-5083.800488	1	2.29042200000004	0.130174528	 0.244877021639214
10199	Tmi-VS-All	0.01245	0.01301	0.00010	9	-914.048357	10	-913.755205	1	0.586303999999927	0.443851908	 0.573978683930356
10202	Tmi-VS-All	0.10150	0.09850	0.17398	9	-11643.730653	10	-11641.660534	1	4.14023799999995	0.041875282	 0.112073783283776
10204	Tmi-VS-All	0.05706	0.05517	0.08639	9	-1447.162405	10	-1446.957480	1	0.409850000000006	0.522045649	 0.644659657065858
10206	Tmi-VS-All	0.01632	0.01550	0.04691	9	-2854.227634	10	-2853.499546	1	1.45617599999969	0.227539541	 0.358378561831171
10207	Tmi-VS-All	0.02940	0.02989	0.00010	9	-1664.467656	10	-1664.157354	1	0.620604000000185	0.430822924	 0.561832015887068
10208	Tmi-VS-All	0.14297	0.13609	0.32137	9	-10204.922677	10	-10200.054069	1	9.73721600000135	0.001805742	 0.0127411110268256
10209	Tmi-VS-All	0.05865	0.05620	0.32983	9	-1763.678580	10	-1762.800540	1	1.75608000000011	0.185114214	 0.310183417513007
1021	Tmi-VS-All	0.09363	0.08954	999.00000	9	-1641.941041	10	-1639.940430	1	4.00122199999987	0.045467289	 0.118505301277457
10210	Tmi-VS-All	0.05121	0.05108	0.05342	9	-1698.164696	10	-1698.163188	1	0.00301600000011604	0.956203695	 0.974522956404585
10213	Tmi-VS-All	0.03109	0.02809	0.35008	9	-2223.586349	10	-2220.238671	1	6.69535600000017	0.009666437	 0.0409170728444345
10214	Tmi-VS-All	0.04329	0.03851	0.14714	9	-2119.033685	10	-2116.437273	1	5.19282399999975	0.022680333	 0.0746472273816475
1022	Tmi-VS-All	0.11088	0.10154	0.40337	9	-1683.120530	10	-1681.082928	1	4.07520399999976	0.043517012	 0.114876662009479
10221	Tmi-VS-All	0.01671	0.01648	0.02711	9	-2730.313655	10	-2730.226353	1	0.174603999999817	0.676052086	 0.770898025329239
10227	Tmi-VS-All	0.05991	0.04735	0.31730	9	-2555.855387	10	-2546.168626	1	19.3735219999999	0.000010749	 0.000364811043010753
10229	Tmi-VS-All	0.05854	0.05365	0.17473	9	-2184.629885	10	-2182.703938	1	3.85189399999945	0.049689850	 0.126223314354847
1023	Tmi-VS-All	0.15642	0.15195	0.30700	9	-2050.578972	10	-2050.108858	1	0.940227999999479	0.332219213	 0.467565952422265
10231	Tmi-VS-All	0.23314	0.22097	999.00000	9	-1952.128880	10	-1949.462356	1	5.33304799999996	0.020924761	 0.0701616720640935
10234	Tmi-VS-All	0.10710	0.10726	0.10467	9	-613.086609	10	-613.086391	1	0.000435999999808701	0.983340892	 0.991546913767543
10236	Tmi-VS-All	0.11523	0.10907	0.25975	9	-2815.209045	10	-2813.837067	1	2.74395600000025	0.097622821	 0.20126072110799
10238	Tmi-VS-All	0.09739	0.09094	0.39258	9	-3658.375978	10	-3655.046571	1	6.65881400000035	0.009866656	 0.041621641152784
1024	Tmi-VS-All	0.01591	0.01648	0.00010	9	-2561.264144	10	-2560.609836	1	1.30861600000026	0.252645389	 0.385171339307841
10242	Tmi-VS-All	0.05477	0.05273	0.08188	9	-766.654969	10	-766.557109	1	0.195720000000165	0.658197947	 0.757287528571446
10245	Tmi-VS-All	0.15129	0.11527	999.00000	9	-2062.104553	10	-2050.139231	1	23.930644	0.000000999	 7.05935149253731e-05
10246	Tmi-VS-All	0.13030	0.12728	0.20648	9	-4448.533778	10	-4447.990070	1	1.0874160000003	0.297044450	 0.431868595514202
10247	Tmi-VS-All	0.05504	0.05325	0.12454	9	-6416.043973	10	-6414.639982	1	2.80798200000027	0.093796298	 0.195371127532336
10248	Tmi-VS-All	0.01804	0.01867	0.00010	9	-519.332520	10	-519.215383	1	0.234274000000141	0.628372673	 0.734212838183243
10249	Tmi-VS-All	0.09949	0.09171	0.25284	9	-13710.659681	10	-13699.638329	1	22.0427039999995	0.000002667	 0.000145136913793103
10250	Tmi-VS-All	0.06335	0.06027	0.16938	9	-9782.128835	10	-9777.320782	1	9.61610599999767	0.001928783	 0.0134291516375
10251	Tmi-VS-All	0.18698	0.16217	1.35276	9	-1910.925434	10	-1905.495414	1	10.86004	0.000982616	 0.0084278903115942
10254	Tmi-VS-All	0.09079	0.08515	0.38260	9	-1955.403585	10	-1953.602594	1	3.60198200000013	0.057710730	 0.140160361428571
10255	Tmi-VS-All	0.11043	0.11098	0.09815	9	-2543.547534	10	-2543.531324	1	0.0324199999995471	0.857108961	 0.905900742461101
10256	Tmi-VS-All	0.14560	0.15010	0.10693	9	-1011.202701	10	-1011.110807	1	0.18378800000005	0.668137902	 0.765283391077537
10257	Tmi-VS-All	0.04854	0.04435	0.27291	9	-1629.606698	10	-1627.714872	1	3.78365200000007	0.051755584	 0.129307025038522
10259	Tmi-VS-All	0.17589	0.15783	0.98086	9	-2479.851196	10	-2474.640220	1	10.4219519999997	0.001245262	 0.00984255916360601
1026	Tmi-VS-All	0.02462	0.02260	0.14898	9	-1947.765025	10	-1946.139464	1	3.25112199999967	0.071374585	 0.161879268350898
10260	Tmi-VS-All	0.08875	0.08343	0.18908	9	-2315.394828	10	-2314.149563	1	2.49053000000004	0.114533152	 0.223430925857025
10261	Tmi-VS-All	0.23189	0.22262	0.44871	9	-11263.408451	10	-11259.974773	1	6.86735599999884	0.008778444	 0.0383136292529954
10262	Tmi-VS-All	0.02461	0.02306	0.07281	9	-4520.491100	10	-4517.842459	1	5.29728199999954	0.021358728	 0.0711631933258269
10263	Tmi-VS-All	0.18982	0.18534	0.26059	9	-3122.429764	10	-3122.116769	1	0.625989999999547	0.428830035	 0.559927137536542
10264	Tmi-VS-All	0.03727	0.03964	0.00010	9	-540.780011	10	-540.412370	1	0.73528199999987	0.391176426	 0.52569537010985
10265	Tmi-VS-All	0.16472	0.15269	0.54084	9	-3834.595374	10	-3830.847797	1	7.49515400000018	0.006186524	 0.0301493544806999
10268	Tmi-VS-All	0.04848	0.04772	0.06124	9	-2645.890318	10	-2645.805378	1	0.169880000000376	0.680218477	 0.773878260088069
10269	Tmi-VS-All	0.14898	0.13819	0.52407	9	-1763.538116	10	-1761.646644	1	3.78294400000004	0.051777485	 0.129327619484305
10270	Tmi-VS-All	0.06042	0.05806	0.12684	9	-14941.461478	10	-14937.518380	1	7.88619599999947	0.004981353	 0.0261876124811321
10271	Tmi-VS-All	0.05175	0.05092	0.08123	9	-5042.027374	10	-5041.746780	1	0.561187999999675	0.453781975	 0.583527053002172
10272	Tmi-VS-All	0.05782	0.05696	0.11146	9	-2477.160490	10	-2476.964044	1	0.392892000000757	0.530783148	 0.651016792745888
10274	Tmi-VS-All	0.19173	0.17462	1.02784	9	-2346.813777	10	-2342.550268	1	8.52701799999977	0.003499126	 0.0204905529338281
10275	Tmi-VS-All	0.01274	0.00973	0.11080	9	-3164.972951	10	-3158.934962	1	12.0759780000008	0.000510757	 0.00545248932694476
10276	Tmi-VS-All	0.22780	0.22837	0.21647	9	-5561.579819	10	-5561.571490	1	0.0166579999986425	0.897305524	 0.935129430635703
10277	Tmi-VS-All	0.08385	0.08462	0.04724	9	-3683.753418	10	-3683.591755	1	0.323325999999724	0.569615663	 0.684565390651986
10278	Tmi-VS-All	0.03789	0.03532	0.09882	9	-5647.229939	10	-5644.655756	1	5.14836599999944	0.023268259	 0.0760010846743705
10282	Tmi-VS-All	0.15796	0.15441	0.22951	9	-1753.476544	10	-1753.287738	1	0.377612000000227	0.538884032	 0.658496954317718
10283	Tmi-VS-All	0.23803	0.22875	0.62149	9	-3941.553239	10	-3939.930269	1	3.24593999999979	0.071600609	 0.162197647516986
10285	Tmi-VS-All	0.05828	0.05464	0.22628	9	-2879.734546	10	-2877.573642	1	4.3218080000006	0.037626924	 0.104453047011434
10286	Tmi-VS-All	0.14220	0.13058	0.46828	9	-3211.473796	10	-3207.988593	1	6.97040600000037	0.008286869	 0.0367189342821713
10288	Tmi-VS-All	0.07556	0.07805	0.00010	9	-1096.826356	10	-1096.216694	1	1.21932400000014	0.269493358	 0.402560751995898
10289	Tmi-VS-All	0.04541	0.04456	0.06297	9	-9339.207230	10	-9338.732481	1	0.949498000001768	0.329847110	 0.465472769685544
1029	Tmi-VS-All	0.20656	0.19418	0.57233	9	-3169.100481	10	-3167.165370	1	3.87022199999956	0.049150021	 0.125242612715016
10293	Tmi-VS-All	0.08478	0.07676	0.19955	9	-3422.263885	10	-3419.288903	1	5.94996399999945	0.014717587	 0.0549746869045365
10294	Tmi-VS-All	0.25227	0.24639	0.33763	9	-5288.209135	10	-5287.729723	1	0.958823999999368	0.327483348	 0.463103318729391
10297	Tmi-VS-All	0.20453	0.19870	0.32379	9	-6958.687071	10	-6957.570244	1	2.23365400000148	0.135034173	 0.251107341739395
10298	Tmi-VS-All	0.12327	0.11939	0.25462	9	-8678.799402	10	-8676.516261	1	4.56628199999977	0.032607261	 0.094973286499231
10299	Tmi-VS-All	0.05653	0.05870	0.01714	9	-2560.691356	10	-2559.859743	1	1.66322599999967	0.197168318	 0.323904719490285
103	Tmi-VS-All	0.18015	0.18029	0.17733	9	-5446.759437	10	-5446.758662	1	0.00154999999904248	0.968595367	 0.981868058036934
10300	Tmi-VS-All	0.15127	0.14991	0.16949	9	-2213.473359	10	-2213.443875	1	0.0589680000002772	0.808134556	 0.87165122573915
10306	Tmi-VS-All	0.00849	0.00852	0.00010	9	-1737.654896	10	-1737.627354	1	0.055084000000079	0.814441737	 0.8760591625188
10307	Tmi-VS-All	0.03198	0.02833	0.14152	9	-3246.029448	10	-3241.815815	1	8.42726599999969	0.003696357	 0.0214334381096142
10309	Tmi-VS-All	0.11010	0.10787	0.17731	9	-9797.419742	10	-9796.473876	1	1.89173200000005	0.169006699	 0.291950315292959
1031	Tmi-VS-All	0.12609	0.12604	0.12684	9	-3822.545805	10	-3822.545719	1	0.000172000000020489	0.989536142	 0.994894640963899
10310	Tmi-VS-All	0.08788	0.08232	0.19641	9	-3780.205668	10	-3778.061472	1	4.28839200000039	0.038373442	 0.105668144934865
10311	Tmi-VS-All	0.11919	0.11727	0.17147	9	-6179.220676	10	-6178.866662	1	0.708027999999103	0.400099246	 0.533371780990286
10312	Tmi-VS-All	0.06429	0.06026	0.14089	9	-7963.558544	10	-7959.916609	1	7.28387000000112	0.006957648	 0.0325503798972332
10314	Tmi-VS-All	0.12848	0.11970	0.31062	9	-4555.465465	10	-4551.836412	1	7.25810600000113	0.007058169	 0.0328421632732187
10316	Tmi-VS-All	0.24401	0.23889	0.44093	9	-3524.553276	10	-3524.137553	1	0.831446000000142	0.361854736	 0.496364261217442
10317	Tmi-VS-All	0.06387	0.06179	0.10930	9	-6355.693596	10	-6354.583062	1	2.22106800000074	0.136138859	 0.252487737939091
10318	Tmi-VS-All	0.08073	0.07426	0.39011	9	-2799.995785	10	-2796.345973	1	7.29962400000022	0.006896904	 0.0323621327928642
10319	Tmi-VS-All	0.16103	0.15615	0.27315	9	-5476.744979	10	-5475.703569	1	2.08281999999963	0.148964751	 0.268012013532016
1032	Tmi-VS-All	0.12100	0.11517	0.26456	9	-2817.947663	10	-2816.698776	1	2.49777399999948	0.114007341	 0.222906362157547
10321	Tmi-VS-All	0.03677	0.03593	0.06174	9	-1017.111079	10	-1017.019716	1	0.182726000000002	0.669040950	 0.765854540080996
